[1.e+08 1.e-44]
[1.99056645e+08 1.32549247e-47]
[1.99056645e+08 1.32549247e-47]
[1.98227432e+08 1.20754733e-47]
[1.98227432e+08 1.20754733e-47]
[1.97432172e+08 1.45617181e-47]
[1.97432172e+08 1.45617181e-47]
[1.97432172e+08 1.45617181e-47]
[1.98647003e+08 1.52293540e-47]
[1.98539539e+08 1.68635392e-47]
[1.98539539e+08 1.68635392e-47]
[1.98539539e+08 1.68635392e-47]
[1.98539539e+08 1.68635392e-47]
[1.99098618e+08 1.37382880e-47]
[1.99098618e+08 1.37382880e-47]
[1.99408390e+08 1.43778438e-47]
[1.99998857e+08 1.61903870e-47]
[1.99998857e+08 1.61903870e-47]
[1.98626601e+08 1.70895695e-47]
[1.97415333e+08 1.70105940e-47]
[1.97415333e+08 1.70105940e-47]
[1.97415333e+08 1.70105940e-47]
[1.97415333e+08 1.70105940e-47]
[1.97765345e+08 1.34285496e-47]
[1.96924233e+08 1.35553926e-47]
[1.96257995e+08 1.66610457e-47]
[1.96257995e+08 1.66610457e-47]
[1.96257995e+08 1.66610457e-47]
[1.94967648e+08 1.47889381e-47]
[1.94967648e+08 1.47889381e-47]
[1.94967648e+08 1.47889381e-47]
[1.94967648e+08 1.47889381e-47]
[1.94950795e+08 1.50100271e-47]
[1.92189036e+08 1.55185806e-47]
[1.92189036e+08 1.55185806e-47]
[1.92189036e+08 1.55185806e-47]
[1.92189036e+08 1.55185806e-47]
[1.92189036e+08 1.55185806e-47]
[1.92759078e+08 1.24108729e-47]
[1.94229936e+08 1.80758515e-47]
[1.94229936e+08 1.80758515e-47]
[1.94229936e+08 1.80758515e-47]
[1.95041101e+08 1.64659055e-47]
[1.93501083e+08 1.55993978e-47]
[1.93501083e+08 1.55993978e-47]
[1.93501083e+08 1.55993978e-47]
[1.93501083e+08 1.55993978e-47]
[1.93501083e+08 1.55993978e-47]
[1.96269902e+08 1.23682255e-47]
[1.96526539e+08 1.65111310e-47]
[1.96526539e+08 1.65111310e-47]
[1.96526539e+08 1.65111310e-47]
[1.96526539e+08 1.65111310e-47]
[1.96225492e+08 1.31246289e-47]
[1.96225492e+08 1.31246289e-47]
[1.95132214e+08 1.44928486e-47]
[1.95132214e+08 1.44928486e-47]
[1.95132214e+08 1.44928486e-47]
[1.95574260e+08 1.31750958e-47]
[1.94463745e+08 1.50460534e-47]
[1.92491466e+08 1.74680778e-47]
[1.92491466e+08 1.74680778e-47]
[1.92491466e+08 1.74680778e-47]
[1.92498614e+08 2.01201417e-47]
[1.93654359e+08 1.49818606e-47]
[1.93654359e+08 1.49818606e-47]
[1.94290494e+08 1.67012624e-47]
[1.94290494e+08 1.67012624e-47]
[1.94716252e+08 1.57217974e-47]
[1.94716252e+08 1.57217974e-47]
[1.94716252e+08 1.57217974e-47]
[1.94716252e+08 1.57217974e-47]
[1.94716252e+08 1.57217974e-47]
[1.93431924e+08 1.86384764e-47]
[1.93431924e+08 1.86384764e-47]
[1.93431924e+08 1.86384764e-47]
[1.93431924e+08 1.86384764e-47]
[1.93431924e+08 1.86384764e-47]
[1.94639734e+08 1.74770490e-47]
[1.94639734e+08 1.74770490e-47]
[1.94639734e+08 1.74770490e-47]
[1.94639734e+08 1.74770490e-47]
[1.94639734e+08 1.74770490e-47]
[1.94947315e+08 2.09100634e-47]
[1.94098889e+08 1.90907824e-47]
[1.94098889e+08 1.90907824e-47]
[1.94098889e+08 1.90907824e-47]
[1.94098889e+08 1.90907824e-47]
[1.94485047e+08 1.94723033e-47]
[1.93637527e+08 1.51806530e-47]
[1.93637527e+08 1.51806530e-47]
[1.93637527e+08 1.51806530e-47]
[1.93410766e+08 1.64128925e-47]
[1.93960408e+08 2.13993299e-47]
[1.94487391e+08 2.09924747e-47]
[1.94487391e+08 2.09924747e-47]
[1.94487391e+08 2.09924747e-47]
[1.95505397e+08 1.72601825e-47]
[1.94595422e+08 1.45378725e-47]
[1.94595422e+08 1.45378725e-47]
[1.93483377e+08 1.78826073e-47]
[1.93483377e+08 1.78826073e-47]
[1.93038649e+08 1.78267519e-47]
[1.93534089e+08 2.10897765e-47]
[1.93534089e+08 2.10897765e-47]
[1.93534089e+08 2.10897765e-47]
[1.93534089e+08 2.10897765e-47]
[1.93534089e+08 2.10897765e-47]
[1.94102671e+08 1.88366383e-47]
[1.94102671e+08 1.88366383e-47]
[1.94102671e+08 1.88366383e-47]
[1.93363380e+08 1.84699182e-47]
[1.93363380e+08 1.84699182e-47]
[1.95901134e+08 1.68815046e-47]
[1.95901134e+08 1.68815046e-47]
[1.95901134e+08 1.68815046e-47]
[1.95901134e+08 1.68815046e-47]
[1.95901134e+08 1.68815046e-47]
[1.96250260e+08 1.88787388e-47]
[1.96250260e+08 1.88787388e-47]
[1.97848354e+08 1.70578545e-47]
[1.97848354e+08 1.70578545e-47]
[1.97848354e+08 1.70578545e-47]
[1.96466661e+08 1.61741135e-47]
[1.96466661e+08 1.61741135e-47]
[1.96466661e+08 1.61741135e-47]
[1.95783058e+08 1.61309347e-47]
[1.95748914e+08 1.64927266e-47]
[1.95816929e+08 2.09397029e-47]
[1.95754081e+08 1.58018686e-47]
[1.95754081e+08 1.58018686e-47]
[1.95754081e+08 1.58018686e-47]
[1.95754081e+08 1.58018686e-47]
[1.95590217e+08 1.57541848e-47]
[1.95590217e+08 1.57541848e-47]
[1.95590217e+08 1.57541848e-47]
[1.94935466e+08 1.69488973e-47]
[1.94935466e+08 1.69488973e-47]
[1.93883582e+08 2.55378750e-47]
[1.93883582e+08 2.55378750e-47]
[1.93883582e+08 2.55378750e-47]
[1.93883582e+08 2.55378750e-47]
[1.97015160e+08 2.29974995e-47]
[1.97769423e+08 2.65841553e-47]
[1.97769423e+08 2.65841553e-47]
[1.97769423e+08 2.65841553e-47]
[1.97769423e+08 2.65841553e-47]
[1.97769423e+08 2.65841553e-47]
[1.99022372e+08 3.88858983e-47]
[1.99022372e+08 3.88858983e-47]
[1.97967536e+08 2.83068674e-47]
[1.97559729e+08 2.65868724e-47]
[1.97559729e+08 2.65868724e-47]
[1.96648153e+08 2.54241487e-47]
[1.95717712e+08 2.14979146e-47]
[1.95717712e+08 2.14979146e-47]
[1.96160328e+08 1.87086605e-47]
[1.97712347e+08 1.60878178e-47]
[1.98038295e+08 2.07760357e-47]
[1.98038295e+08 2.07760357e-47]
[1.98038295e+08 2.07760357e-47]
[1.98319617e+08 2.01275400e-47]
[2.00386582e+08 1.87885760e-47]
[2.01264557e+08 1.98184842e-47]
[1.99728767e+08 1.88492762e-47]
[1.99227392e+08 1.84845523e-47]
[1.99495991e+08 1.83997729e-47]
[2.01276673e+08 1.70394420e-47]
[2.02180278e+08 2.25286209e-47]
[2.02180278e+08 2.25286209e-47]
[2.02348587e+08 1.89226049e-47]
[2.02348587e+08 1.89226049e-47]
[2.02001925e+08 1.72079225e-47]
[2.02745816e+08 1.29700215e-47]
[2.01461774e+08 1.80145162e-47]
[2.01461774e+08 1.80145162e-47]
[2.01461774e+08 1.80145162e-47]
[1.99776529e+08 1.66403393e-47]
[1.98893572e+08 1.12455471e-47]
[1.98893572e+08 1.12455471e-47]
[1.98957270e+08 1.45497329e-47]
[1.98075175e+08 1.62006970e-47]
[1.98075175e+08 1.62006970e-47]
[1.98505366e+08 1.33819771e-47]
[1.98505366e+08 1.33819771e-47]
[1.97774199e+08 1.82862014e-47]
[1.97774199e+08 1.82862014e-47]
[1.97774199e+08 1.82862014e-47]
[1.98353986e+08 1.77489471e-47]
[1.98353986e+08 1.77489471e-47]
[1.98353986e+08 1.77489471e-47]
[1.98353986e+08 1.77489471e-47]
[1.98353986e+08 1.77489471e-47]
[1.97045128e+08 1.61169945e-47]
[1.98010982e+08 1.66790183e-47]
[1.98010982e+08 1.66790183e-47]
[1.98010982e+08 1.66790183e-47]
[1.98010982e+08 1.66790183e-47]
[1.99101308e+08 1.42751361e-47]
[1.98394858e+08 1.69469212e-47]
[1.98394858e+08 1.69469212e-47]
[1.98394858e+08 1.69469212e-47]
[1.98394858e+08 1.69469212e-47]
[1.98922994e+08 1.62720997e-47]
[1.98922994e+08 1.62720997e-47]
[1.98437571e+08 1.65543298e-47]
[1.98437571e+08 1.65543298e-47]
[1.99592856e+08 1.73807263e-47]
[1.9945469e+08 1.6153710e-47]
[1.97888910e+08 1.82855728e-47]
[1.97888910e+08 1.82855728e-47]
[1.97888910e+08 1.82855728e-47]
[1.97888910e+08 1.82855728e-47]
[1.94921697e+08 1.61583946e-47]
[1.94921697e+08 1.61583946e-47]
[1.94921697e+08 1.61583946e-47]
[1.94921697e+08 1.61583946e-47]
[1.95127179e+08 1.66620785e-47]
[1.95579046e+08 1.35980239e-47]
[1.95579046e+08 1.35980239e-47]
[1.95579046e+08 1.35980239e-47]
[1.95579046e+08 1.35980239e-47]
[1.95579046e+08 1.35980239e-47]
[1.98225468e+08 1.21770589e-47]
[1.96988138e+08 1.32751774e-47]
[1.96647241e+08 1.41806190e-47]
[1.98867117e+08 1.55654318e-47]
[1.98867117e+08 1.55654318e-47]
[1.98240753e+08 1.44338258e-47]
[1.96701986e+08 1.66972170e-47]
[1.96701986e+08 1.66972170e-47]
[1.96701986e+08 1.66972170e-47]
[1.96701986e+08 1.66972170e-47]
[1.96460116e+08 1.59495862e-47]
[1.96460116e+08 1.59495862e-47]
[1.97030399e+08 1.70664004e-47]
[1.97030399e+08 1.70664004e-47]
[1.96358780e+08 1.72032283e-47]
[1.94434164e+08 1.85661582e-47]
[1.94434164e+08 1.85661582e-47]
[1.94434164e+08 1.85661582e-47]
[1.93954414e+08 1.80380919e-47]
[1.93954414e+08 1.80380919e-47]
[1.92712968e+08 1.36021037e-47]
[1.94227885e+08 1.53198000e-47]
[1.93237791e+08 1.75182956e-47]
[1.93237791e+08 1.75182956e-47]
[1.93237791e+08 1.75182956e-47]
[1.94826522e+08 1.61814718e-47]
[1.94826522e+08 1.61814718e-47]
[1.94826522e+08 1.61814718e-47]
[1.95335529e+08 1.76030893e-47]
[1.95335529e+08 1.76030893e-47]
[1.95348741e+08 1.98187656e-47]
[1.95961049e+08 1.67385864e-47]
[1.95961049e+08 1.67385864e-47]
[1.95961049e+08 1.67385864e-47]
[1.95961049e+08 1.67385864e-47]
[1.94723781e+08 1.40561394e-47]
[1.94442840e+08 1.44583431e-47]
[1.94442840e+08 1.44583431e-47]
[1.94442840e+08 1.44583431e-47]
[1.94442840e+08 1.44583431e-47]
[1.94406672e+08 1.10868251e-47]
[1.94406672e+08 1.10868251e-47]
[1.94406672e+08 1.10868251e-47]
[1.94406672e+08 1.10868251e-47]
[1.94406672e+08 1.10868251e-47]
[1.96387399e+08 1.19268932e-47]
[1.96387399e+08 1.19268932e-47]
[1.96139313e+08 1.45654012e-47]
[1.97962049e+08 1.58529011e-47]
[1.97962049e+08 1.58529011e-47]
[1.96942003e+08 1.55373746e-47]
[1.96942003e+08 1.55373746e-47]
[1.96942003e+08 1.55373746e-47]
[1.96942003e+08 1.55373746e-47]
[1.9772374e+08 1.7629563e-47]
[1.95704595e+08 1.71826218e-47]
[1.95704595e+08 1.71826218e-47]
[1.95704595e+08 1.71826218e-47]
[1.95704595e+08 1.71826218e-47]
[1.95704595e+08 1.71826218e-47]
[1.94851362e+08 2.18285044e-47]
[1.94851362e+08 2.18285044e-47]
[1.95321533e+08 2.00660428e-47]
[1.95321533e+08 2.00660428e-47]
[1.96194462e+08 1.45391288e-47]
[1.96719399e+08 1.72610813e-47]
[1.96719399e+08 1.72610813e-47]
[1.96719399e+08 1.72610813e-47]
[1.96719399e+08 1.72610813e-47]
[1.96719399e+08 1.72610813e-47]
[1.96705998e+08 1.76732490e-47]
[1.98591426e+08 1.67084867e-47]
[1.98591426e+08 1.67084867e-47]
[1.98591426e+08 1.67084867e-47]
[1.98591426e+08 1.67084867e-47]
[1.98810239e+08 2.15843006e-47]
[1.99071085e+08 2.08289795e-47]
[1.99071085e+08 2.08289795e-47]
[2.00480032e+08 1.64267591e-47]
[2.00480032e+08 1.64267591e-47]
[2.00611011e+08 1.62160288e-47]
[2.00611011e+08 1.62160288e-47]
[2.00721182e+08 1.65536131e-47]
[2.00721182e+08 1.65536131e-47]
[2.01105421e+08 1.77892396e-47]
[2.00854753e+08 1.95068458e-47]
[2.00854753e+08 1.95068458e-47]
[2.00854753e+08 1.95068458e-47]
[2.00854753e+08 1.95068458e-47]
[2.01419976e+08 1.65916848e-47]
[2.01050733e+08 1.88448366e-47]
[2.01050733e+08 1.88448366e-47]
[2.01050733e+08 1.88448366e-47]
[2.01050733e+08 1.88448366e-47]
[2.01050733e+08 1.88448366e-47]
[2.00667894e+08 1.55043663e-47]
[2.00667894e+08 1.55043663e-47]
[2.00667894e+08 1.55043663e-47]
[2.00667894e+08 1.55043663e-47]
[2.00667894e+08 1.55043663e-47]
[2.01055017e+08 1.45270347e-47]
[2.00332571e+08 1.55794209e-47]
[1.99309625e+08 1.63158072e-47]
[1.99309625e+08 1.63158072e-47]
[1.99309625e+08 1.63158072e-47]
[1.98697321e+08 1.82006774e-47]
[1.98047777e+08 1.72759221e-47]
[1.98047777e+08 1.72759221e-47]
[1.98047777e+08 1.72759221e-47]
[1.98047777e+08 1.72759221e-47]
[1.98538033e+08 1.77677594e-47]
[1.98538033e+08 1.77677594e-47]
[1.98538033e+08 1.77677594e-47]
[1.98538033e+08 1.77677594e-47]
[1.97412456e+08 1.68062286e-47]
[1.96578102e+08 1.71036471e-47]
[1.96578102e+08 1.71036471e-47]
[1.96578102e+08 1.71036471e-47]
[1.96578102e+08 1.71036471e-47]
[1.96578102e+08 1.71036471e-47]
[1.93883043e+08 1.16089130e-47]
[1.93433547e+08 1.37418365e-47]
[1.93044375e+08 1.82503163e-47]
[1.93044375e+08 1.82503163e-47]
[1.93138732e+08 1.58483479e-47]
[1.92913503e+08 1.26126905e-47]
[1.92913503e+08 1.26126905e-47]
[1.92594069e+08 1.38480918e-47]
[1.92184139e+08 1.56918172e-47]
[1.92184139e+08 1.56918172e-47]
[1.92193916e+08 1.62777209e-47]
[1.92193916e+08 1.62777209e-47]
[1.93469582e+08 1.71431412e-47]
[1.93469582e+08 1.71431412e-47]
[1.93469582e+08 1.71431412e-47]
[1.94863269e+08 1.73444838e-47]
[1.94863269e+08 1.73444838e-47]
[1.94863269e+08 1.73444838e-47]
[1.94863269e+08 1.73444838e-47]
[1.94863269e+08 1.73444838e-47]
[1.93866010e+08 1.88603264e-47]
[1.93866010e+08 1.88603264e-47]
[1.94886514e+08 1.69985580e-47]
[1.94886514e+08 1.69985580e-47]
[1.93922404e+08 1.68069560e-47]
[1.94649116e+08 2.28428704e-47]
[1.93916163e+08 2.26507279e-47]
[1.95496655e+08 2.06583288e-47]
[1.96528363e+08 1.99808144e-47]
[1.97897277e+08 1.66379033e-47]
[1.98783795e+08 2.33669836e-47]
[1.99695558e+08 1.73764777e-47]
[1.99695558e+08 1.73764777e-47]
[1.99695558e+08 1.73764777e-47]
[1.99695558e+08 1.73764777e-47]
[1.99347963e+08 1.31439060e-47]
[2.01354333e+08 1.56460974e-47]
[2.01354333e+08 1.56460974e-47]
[2.01354333e+08 1.56460974e-47]
[2.01354333e+08 1.56460974e-47]
[2.01054449e+08 1.96144603e-47]
[2.01054449e+08 1.96144603e-47]
[2.01054449e+08 1.96144603e-47]
[2.01054449e+08 1.96144603e-47]
[2.01054449e+08 1.96144603e-47]
[2.01900516e+08 1.87252856e-47]
[2.01900516e+08 1.87252856e-47]
[2.00721225e+08 1.67993618e-47]
[2.00721225e+08 1.67993618e-47]
[2.00721225e+08 1.67993618e-47]
[2.01487451e+08 1.24039704e-47]
[2.01487451e+08 1.24039704e-47]
[2.02817246e+08 1.51774228e-47]
[2.02817246e+08 1.51774228e-47]
[2.02817246e+08 1.51774228e-47]
[2.00975037e+08 1.40596508e-47]
[2.00738480e+08 1.55533524e-47]
[2.02507808e+08 1.73550054e-47]
[2.02507808e+08 1.73550054e-47]
[2.02507808e+08 1.73550054e-47]
[2.02656304e+08 2.20462732e-47]
[2.02619617e+08 1.82483268e-47]
[2.02619617e+08 1.82483268e-47]
[2.02619617e+08 1.82483268e-47]
[2.02619617e+08 1.82483268e-47]
[2.03310480e+08 2.50369061e-47]
[2.03298225e+08 2.40747461e-47]
[2.04132492e+08 2.17106890e-47]
[2.03187781e+08 1.91664473e-47]
[2.03187781e+08 1.91664473e-47]
[2.02753276e+08 1.83906076e-47]
[2.02753276e+08 1.83906076e-47]
[2.02753276e+08 1.83906076e-47]
[2.02753276e+08 1.83906076e-47]
[2.02753276e+08 1.83906076e-47]
[2.01740217e+08 1.78225167e-47]
[2.01481743e+08 1.77530709e-47]
[2.01481743e+08 1.77530709e-47]
[2.01481743e+08 1.77530709e-47]
[2.01481743e+08 1.77530709e-47]
[2.01880560e+08 2.15519709e-47]
[2.01028043e+08 2.02105740e-47]
[2.01847099e+08 1.88036766e-47]
[2.01847099e+08 1.88036766e-47]
[2.01847099e+08 1.88036766e-47]
[2.02398297e+08 2.31398006e-47]
[2.02398297e+08 2.31398006e-47]
[2.02398297e+08 2.31398006e-47]
[2.02353443e+08 2.29277304e-47]
[2.01696882e+08 1.66733543e-47]
[2.02796544e+08 1.72462133e-47]
[2.02796544e+08 1.72462133e-47]
[2.02796544e+08 1.72462133e-47]
[2.02796544e+08 1.72462133e-47]
[2.02796544e+08 1.72462133e-47]
[2.03974032e+08 1.81296163e-47]
[2.03974032e+08 1.81296163e-47]
[2.03974032e+08 1.81296163e-47]
[2.03974032e+08 1.81296163e-47]
[2.03974032e+08 1.81296163e-47]
[2.03881423e+08 2.01097177e-47]
[2.03459682e+08 1.85393063e-47]
[2.03459682e+08 1.85393063e-47]
[2.03459682e+08 1.85393063e-47]
[2.03571706e+08 1.75361098e-47]
[2.02834882e+08 2.02742290e-47]
[2.02834882e+08 2.02742290e-47]
[2.02834882e+08 2.02742290e-47]
[2.02834882e+08 2.02742290e-47]
[2.02834882e+08 2.02742290e-47]
[2.00380971e+08 1.95167495e-47]
[2.00380971e+08 1.95167495e-47]
[2.01197769e+08 1.84956471e-47]
[2.01197769e+08 1.84956471e-47]
[2.01197769e+08 1.84956471e-47]
[2.00952679e+08 1.83361120e-47]
[2.00952679e+08 1.83361120e-47]
[2.00952679e+08 1.83361120e-47]
[2.00952679e+08 1.83361120e-47]
[2.00952679e+08 1.83361120e-47]
[2.01543560e+08 1.76881141e-47]
[2.01543560e+08 1.76881141e-47]
[2.01543560e+08 1.76881141e-47]
[2.01543560e+08 1.76881141e-47]
[2.01543560e+08 1.76881141e-47]
[2.01412293e+08 1.61645648e-47]
[2.01412293e+08 1.61645648e-47]
[2.00500292e+08 1.63979289e-47]
[2.00500292e+08 1.63979289e-47]
[2.00500292e+08 1.63979289e-47]
[2.02068610e+08 1.36377354e-47]
[2.02068610e+08 1.36377354e-47]
[2.01087052e+08 1.49929450e-47]
[2.00667570e+08 1.58799108e-47]
[2.00667570e+08 1.58799108e-47]
[2.01136935e+08 1.98973146e-47]
[2.01136935e+08 1.98973146e-47]
[2.01136935e+08 1.98973146e-47]
[2.01139542e+08 1.56386591e-47]
[2.01139542e+08 1.56386591e-47]
[2.00534746e+08 1.17404297e-47]
[2.00534746e+08 1.17404297e-47]
[2.00534746e+08 1.17404297e-47]
[2.00534746e+08 1.17404297e-47]
[2.00534746e+08 1.17404297e-47]
[2.02465954e+08 1.48476063e-47]
[2.03635846e+08 1.66407801e-47]
[2.03635846e+08 1.66407801e-47]
[2.04484036e+08 1.80545958e-47]
[2.04484036e+08 1.80545958e-47]
[2.03987537e+08 2.23601651e-47]
[2.03987537e+08 2.23601651e-47]
[2.03464112e+08 1.95593034e-47]
[2.03464112e+08 1.95593034e-47]
[2.03597121e+08 1.75064221e-47]
[2.04089311e+08 1.57272619e-47]
[2.04719382e+08 1.81141148e-47]
[2.04719382e+08 1.81141148e-47]
[2.04719382e+08 1.81141148e-47]
[2.04719382e+08 1.81141148e-47]
[2.04088093e+08 1.93661037e-47]
[2.04088093e+08 1.93661037e-47]
[2.04088093e+08 1.93661037e-47]
[2.04088093e+08 1.93661037e-47]
[2.02303566e+08 1.82108427e-47]
[2.01681464e+08 1.79595620e-47]
[2.01681464e+08 1.79595620e-47]
[2.01681464e+08 1.79595620e-47]
[2.01681464e+08 1.79595620e-47]
[2.01681464e+08 1.79595620e-47]
[2.01904261e+08 1.82764733e-47]
[2.01718126e+08 1.66906336e-47]
[2.01718126e+08 1.66906336e-47]
[2.01292495e+08 1.73224013e-47]
[2.01292495e+08 1.73224013e-47]
[2.01948907e+08 1.60261725e-47]
[2.01948907e+08 1.60261725e-47]
[2.01948907e+08 1.60261725e-47]
[2.02946493e+08 1.80578050e-47]
[2.02946493e+08 1.80578050e-47]
[2.02235195e+08 1.55812572e-47]
[2.02235195e+08 1.55812572e-47]
[2.02235195e+08 1.55812572e-47]
[2.02235195e+08 1.55812572e-47]
[2.02235195e+08 1.55812572e-47]
[2.02683349e+08 1.22703687e-47]
[2.04237392e+08 1.42326455e-47]
[2.04237392e+08 1.42326455e-47]
[2.03933472e+08 1.65039852e-47]
[2.03933472e+08 1.65039852e-47]
[2.04007188e+08 1.68367239e-47]
[2.04007188e+08 1.68367239e-47]
[2.04007188e+08 1.68367239e-47]
[2.04007188e+08 1.68367239e-47]
[2.04007188e+08 1.68367239e-47]
[2.03958483e+08 1.53709853e-47]
[2.03958483e+08 1.53709853e-47]
[2.03958483e+08 1.53709853e-47]
[2.04348094e+08 1.67391381e-47]
[2.03755236e+08 1.67009079e-47]
[2.04273532e+08 1.66669633e-47]
[2.04273532e+08 1.66669633e-47]
[2.04273532e+08 1.66669633e-47]
[2.04206597e+08 1.84259857e-47]
[2.04206597e+08 1.84259857e-47]
[2.04170104e+08 1.73602348e-47]
[2.04170104e+08 1.73602348e-47]
[2.04170104e+08 1.73602348e-47]
[2.04170104e+08 1.73602348e-47]
[2.04170104e+08 1.73602348e-47]
[2.02226587e+08 1.19059325e-47]
[2.02226587e+08 1.19059325e-47]
[2.01117233e+08 1.57749486e-47]
[2.01117233e+08 1.57749486e-47]
[2.01117233e+08 1.57749486e-47]
[2.02842457e+08 1.07994543e-47]
[2.02842457e+08 1.07994543e-47]
[2.02159386e+08 1.16297568e-47]
[2.00426329e+08 1.30818226e-47]
[2.01450489e+08 1.82624404e-47]
[2.02408327e+08 1.91120266e-47]
[2.02408327e+08 1.91120266e-47]
[2.02408327e+08 1.91120266e-47]
[2.03290822e+08 1.72366513e-47]
[2.03290822e+08 1.72366513e-47]
[2.03257733e+08 2.21459972e-47]
[2.03257733e+08 2.21459972e-47]
[2.03336149e+08 2.03205506e-47]
[2.03336149e+08 2.03205506e-47]
[2.03336149e+08 2.03205506e-47]
[2.02095741e+08 1.61239738e-47]
[2.02095741e+08 1.61239738e-47]
[2.02095741e+08 1.61239738e-47]
[2.01321928e+08 1.70471547e-47]
[2.01321928e+08 1.70471547e-47]
[2.01519980e+08 1.56463753e-47]
[2.01519980e+08 1.56463753e-47]
[2.01519980e+08 1.56463753e-47]
[2.00879377e+08 1.82967809e-47]
[2.00879377e+08 1.82967809e-47]
[2.00236779e+08 1.19840120e-47]
[2.00236779e+08 1.19840120e-47]
[2.00236779e+08 1.19840120e-47]
[2.00236779e+08 1.19840120e-47]
[2.00807582e+08 1.23810934e-47]
[2.00981585e+08 1.28901878e-47]
[2.01036806e+08 1.41316206e-47]
[2.01036806e+08 1.41316206e-47]
[2.01036806e+08 1.41316206e-47]
[2.01036806e+08 1.41316206e-47]
[2.00466713e+08 1.80880727e-47]
[2.00466713e+08 1.80880727e-47]
[2.01778529e+08 1.67861356e-47]
[2.02853873e+08 1.70894260e-47]
[2.02853873e+08 1.70894260e-47]
[2.02517478e+08 2.29022355e-47]
[2.03751085e+08 1.88404083e-47]
[2.03751085e+08 1.88404083e-47]
[2.03751085e+08 1.88404083e-47]
[2.03751085e+08 1.88404083e-47]
[2.02679984e+08 2.19947610e-47]
[2.02679984e+08 2.19947610e-47]
[2.02679984e+08 2.19947610e-47]
[2.02710767e+08 1.62707441e-47]
[2.02710767e+08 1.62707441e-47]
[2.03520251e+08 2.14168099e-47]
[2.04261654e+08 1.93668153e-47]
[2.04960030e+08 1.79746774e-47]
[2.04960030e+08 1.79746774e-47]
[2.04960030e+08 1.79746774e-47]
[2.04207919e+08 1.45733993e-47]
[2.01904429e+08 1.81670977e-47]
[2.01904429e+08 1.81670977e-47]
[2.01093219e+08 1.77383073e-47]
[2.01093219e+08 1.77383073e-47]
[2.00395244e+08 2.06725984e-47]
[2.00422621e+08 1.60489075e-47]
[2.00422621e+08 1.60489075e-47]
[2.00422621e+08 1.60489075e-47]
[1.99922071e+08 1.76773376e-47]
[2.00919822e+08 2.69556708e-47]
[2.00919822e+08 2.69556708e-47]
[2.00919822e+08 2.69556708e-47]
[2.01363453e+08 2.67595443e-47]
[2.01363453e+08 2.67595443e-47]
[2.02045382e+08 2.82892440e-47]
[2.01865470e+08 2.63202263e-47]
[2.02156183e+08 2.19399166e-47]
[1.99273775e+08 2.00073679e-47]
[1.98609312e+08 1.77511526e-47]
[2.00055283e+08 1.13296595e-47]
[2.00891389e+08 1.18240752e-47]
[2.00979294e+08 1.63580665e-47]
[2.01064699e+08 1.67038102e-47]
[2.01064699e+08 1.67038102e-47]
[2.00901573e+08 1.54584678e-47]
[2.01739348e+08 1.64467356e-47]
[2.01739348e+08 1.64467356e-47]
[2.01739348e+08 1.64467356e-47]
[2.01739348e+08 1.64467356e-47]
[2.00965649e+08 1.66150664e-47]
[2.00965649e+08 1.66150664e-47]
[2.00965649e+08 1.66150664e-47]
[2.00965649e+08 1.66150664e-47]
[2.00965649e+08 1.66150664e-47]
[2.00352487e+08 1.35465126e-47]
[2.00352487e+08 1.35465126e-47]
[1.99711336e+08 1.98107366e-47]
[1.99711336e+08 1.98107366e-47]
[1.99711336e+08 1.98107366e-47]
[2.00533563e+08 3.08802766e-47]
[2.00533563e+08 3.08802766e-47]
[2.02356943e+08 2.85813604e-47]
[2.02356943e+08 2.85813604e-47]
[2.01627860e+08 2.53989609e-47]
[2.01523681e+08 3.70306932e-47]
[2.02467894e+08 2.74063896e-47]
[2.01712612e+08 2.63250894e-47]
[2.00462903e+08 2.43259505e-47]
[2.01576551e+08 1.96705125e-47]
[2.01848279e+08 2.07911883e-47]
[2.03253351e+08 1.87773533e-47]
[2.03253351e+08 1.87773533e-47]
[2.03253351e+08 1.87773533e-47]
[2.03253351e+08 1.87773533e-47]
[2.00911762e+08 2.16999823e-47]
[2.01067562e+08 2.15687097e-47]
[2.01067562e+08 2.15687097e-47]
[2.01067562e+08 2.15687097e-47]
[2.02945436e+08 1.63751037e-47]
[2.01949310e+08 1.23927013e-47]
[2.01949310e+08 1.23927013e-47]
[2.01949310e+08 1.23927013e-47]
[2.00713361e+08 1.25763367e-47]
[2.00713361e+08 1.25763367e-47]
[1.98932834e+08 1.54405141e-47]
[1.98932834e+08 1.54405141e-47]
[1.99420158e+08 1.62323208e-47]
[1.99420158e+08 1.62323208e-47]
[1.99420158e+08 1.62323208e-47]
[2.00438687e+08 1.32432005e-47]
[2.01601098e+08 1.39576660e-47]
[2.02023006e+08 1.49815904e-47]
[2.03256448e+08 1.62641791e-47]
[2.03256448e+08 1.62641791e-47]
[2.03799063e+08 1.59733089e-47]
[2.03799063e+08 1.59733089e-47]
[2.03431411e+08 1.77380284e-47]
[2.03431411e+08 1.77380284e-47]
[2.03431411e+08 1.77380284e-47]
[2.02487534e+08 1.72364796e-47]
[2.02487534e+08 1.72364796e-47]
[2.02487534e+08 1.72364796e-47]
[2.02487534e+08 1.72364796e-47]
[2.02487534e+08 1.72364796e-47]
[2.02358045e+08 1.71778670e-47]
[2.02358045e+08 1.71778670e-47]
