[1.e+08 1.e-44]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.91458483e+07 3.85054106e-48]
[9.95266094e+07 3.80640344e-48]
[9.95266094e+07 3.80640344e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.76206949e+07 3.81798940e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.85455077e+07 3.76775942e-48]
[9.99882202e+07 3.74712451e-48]
[9.99882202e+07 3.74712451e-48]
[1.00379777e+08 3.92867163e-48]
[1.00379777e+08 3.92867163e-48]
[1.00379777e+08 3.92867163e-48]
[1.02673798e+08 3.90789436e-48]
[1.02673798e+08 3.90789436e-48]
[1.02673798e+08 3.90789436e-48]
[1.02673798e+08 3.90789436e-48]
[1.02673798e+08 3.90789436e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.03401572e+08 4.03033906e-48]
[1.05248403e+08 4.08982407e-48]
[1.05248403e+08 4.08982407e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.11019443e+08 4.20430356e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.09647414e+08 4.11216143e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.10002583e+08 4.12539544e-48]
[1.11153465e+08 4.16953942e-48]
[1.11153465e+08 4.16953942e-48]
[1.11153465e+08 4.16953942e-48]
[1.11153465e+08 4.16953942e-48]
[1.11153465e+08 4.16953942e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.14664936e+08 4.22020740e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.17288522e+08 4.33282827e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.16279126e+08 4.22322426e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13089413e+08 4.21221796e-48]
[1.13841502e+08 4.20858975e-48]
[1.13841502e+08 4.20858975e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.16448534e+08 4.30235582e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12093037e+08 4.21951279e-48]
[1.12159996e+08 4.20652793e-48]
[1.12159996e+08 4.20652793e-48]
[1.12159996e+08 4.20652793e-48]
[1.12159996e+08 4.20652793e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.13243900e+08 4.23874395e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.14155137e+08 4.16634270e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.10691957e+08 4.07421175e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15180211e+08 4.21470223e-48]
[1.15836158e+08 4.42053449e-48]
[1.15836158e+08 4.42053449e-48]
[1.15836158e+08 4.42053449e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.13509904e+08 4.05812515e-48]
[1.15210695e+08 4.25534535e-48]
[1.15210695e+08 4.25534535e-48]
[1.15210695e+08 4.25534535e-48]
[1.15210695e+08 4.25534535e-48]
[1.15210695e+08 4.25534535e-48]
[1.16257272e+08 4.32102368e-48]
[1.16257272e+08 4.32102368e-48]
[1.16257272e+08 4.32102368e-48]
[1.16257272e+08 4.32102368e-48]
[1.16257272e+08 4.32102368e-48]
[1.15817702e+08 4.38591813e-48]
[1.15817702e+08 4.38591813e-48]
[1.15817702e+08 4.38591813e-48]
[1.15817702e+08 4.38591813e-48]
[1.15817702e+08 4.38591813e-48]
[1.15817702e+08 4.38591813e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.15151704e+08 4.16706090e-48]
[1.18592945e+08 4.37917516e-48]
[1.18592945e+08 4.37917516e-48]
[1.18592945e+08 4.37917516e-48]
[1.18592945e+08 4.37917516e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.19505927e+08 4.34698406e-48]
[1.22344590e+08 4.51320198e-48]
[1.22344590e+08 4.51320198e-48]
[1.22344590e+08 4.51320198e-48]
[1.22344590e+08 4.51320198e-48]
[1.22344590e+08 4.51320198e-48]
[1.22344590e+08 4.51320198e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.22956080e+08 4.51842581e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.21253244e+08 4.41532656e-48]
[1.24225388e+08 4.55973123e-48]
[1.24420744e+08 4.65782933e-48]
[1.24420744e+08 4.65782933e-48]
[1.24420744e+08 4.65782933e-48]
[1.24420744e+08 4.65782933e-48]
[1.24420744e+08 4.65782933e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28774056e+08 4.57053087e-48]
[1.28594645e+08 4.58940118e-48]
[1.28594645e+08 4.58940118e-48]
[1.28594645e+08 4.58940118e-48]
[1.28594645e+08 4.58940118e-48]
[1.28594645e+08 4.58940118e-48]
[1.28594645e+08 4.58940118e-48]
[1.27427858e+08 4.50901249e-48]
[1.27427858e+08 4.50901249e-48]
[1.27427858e+08 4.50901249e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
[1.30526241e+08 4.63673117e-48]
